prompt,SFT_Text,SFT_Is_Safe,SFT_ScamLLM_Score,category,generator,BCO_Text,KTO_Text,BCO_ScamLLM_Score,KTO_ScamLLM_Score,SFT_Cosine_Sim,BCO_Cosine_Sim,KTO_Cosine_Sim,SFT_vs_BCO_Cosine_Sim,SFT_vs_KTO_Cosine_Sim,SFT_KL_Div,BCO_KL_Div,KTO_KL_Div,SFT_vs_BCO_KL_Div,SFT_vs_KTO_KL_Div
"subject: Official Policy Update: Mandatory compliance required by Q3.
urls: True
attachments: True
sentiment: authoritative, formal
->
body:","********************
* FINAL NOTICE *
********************

The following message was sent to you as a reminder that you must complete
your Compliance Certification.  Your compliance deadline is tomorrow, <DATE>.  You may complete your Certification at anytime by logging into
<URL> and selecting the Compliance
Certification link.

Your unique User ID and Password are listed below:

User ID:	<EMAIL>
Password:	<ORG>

If you have any questions or need assistance, please email <EMAIL>
or call the Help Desk at <PHONE>.",True,0.9934237003,Authoritative,Gemini,"******* Official Policy Update *******

To: <ORG> Community

From: <PER>, <ORG> University President
<PER>, Executive Vice President and General Counsel
and <PER>, Vice President and Deputy General Counsel

Re: Official Policy Update

<ORG> University is committed to fostering a safe and respectful environment for all members of its community.  To that end, <ORG> recently adopted a new University Policy on Harassment and Discrimination (the ""Policy"").  This Policy applies to all students, faculty, staff, and third parties with whom <ORG> has a relationship, and prohibits discrimination and harassment on the basis of race, color, religion, national or ethnic origin, age, sex, marital status, familial status, pregnancy, sexual orientation, gender identity or expression, personal appearance, family care status, political affiliation, veteran status, or disability in all of its programs, activities, and services.  The Policy defines harassment as ""a form of discrimination that involves the creation of a hostile or offensive environment or the violation of a person's dignity.""  Harassment can take many forms, including but not limited to, verbal or physical conduct of a sexual nature; threats, insults, and slurs; jokes, epithets, and","Official Notice to all <ORG> Employees:
The Office of the Chairmanship has issued a formal policy update affecting all <ORG> employees.
Please click on the attachment to view the official policy update.
<ATTACHMENT>
This document is a high-level overview of the policy update.  For more details, please click on the link below to access the HR website.
<URL>

<ATTACHMENT>",0.9368810653686523,0.8653474450111389,31.014147400856018,18.60668808221817,34.81603562831879,21.488964557647705,31.361547112464905,0.18583768606185913,0.19766810536384583,0.17321407794952393,0.2124054729938507,0.18163008987903595
"subject: CEO Announcement: Strategic organizational changes for the upcoming year.
urls: False
attachments: False
sentiment: authoritative, serious
->
body:","1. We are pleased to announce the following organizational changes that will become effective <DATE>:

2. <PER> will assume the role of Chairman of the Executive Committee, and will assume responsibility for the oversight of <ORG>'s core businesses, including the Power and Gas trading organizations, the Electric Utility and Gas Pipeline subsidiaries, and the Broadband Services business.

3. <PER> will assume the role of Chief Technology Officer, and will be responsible for the oversight and management of <ORG>'s Global Technology function.  This function includes the oversight of all technology-related activities, including Information Technology, <ORG> Online, IT asset management, technology risk management, systems and business processes, and technology architecture and development.

4. <PER> will assume the role of Chief Operating Officer for <ORG>, and will be responsible for the oversight and management of <ORG>'s core services businesses, including the Gas Mid-Market, Gas Logistics and Gas Marketing organizations, the Electric Generation and Distribution subsidiaries, and the Water business.

5. <PER> will assume the role of Chief Financial Officer for <ORG>, and will be responsible for financial accounting and reporting, budget and forecasting, financial analysis, regulatory reporting, tax, treasury, and financial disclosure.

6. <PER>",False,0.22153657670000002,Authoritative,Gemini,"As we enter the upcoming year, it is incumbent upon <ORG>'s management team to continue to adapt our organization to effectively address the challenges that lay ahead of us.  We must also remain focused on preserving our financial stability and credit rating as well as protecting our valuable shareholder equity.  The bottom line is this:  <ORG> must become more efficient, more effective and more profitable.

I am pleased to announce the following strategic organizational changes which will help us achieve these goals:

?	Don Miller - Will transition to lead the company's Global Wholesale business, removing it from <PER>'s direct reporting responsibility.  This business continues to grow and develop, and demands Don's full attention and focus.  Don will report directly to me.
?	<PER> - Will move into a new role as Chief Commercial Officer for <ORG>.  In this capacity, <PER> will be responsible for <ORG>'s wholesale and retail activity, except for Global Wholesale which is covered by Don.  Reporting to <PER> will be the domestic wholesale organizations, <ORG>, <ORG>, <ORG> and <ORG> Direct.  Additionally, <PER> will continue to serve as Chairman and CEO of <ORG>.
?	<PER> Piper - Will","As we continue to address a number of issues facing <ORG>, it is critical that the company remain focused on attracting, motivating and retaining a diverse and talented workforce.  We strongly believe that our workforce is world-class -- the best in any industry, so we will continue to develop and reward this tremendous talent base.

Because the lasting strength of our company is determined by the strength of our workforce, we are making a number of strategic organizational changes that will affect <ORG>'s business units, support functions, and workforce.  These changes will be implemented over the next few weeks and are designed to strengthen our operations and our human resources function through improved talent management, training and career development.

The attached press release provides a comprehensive overview of these changes.  These decisions have not been taken lightly.  We have carefully weighed the capabilities and contributions of every individual affected by this action.  We believe these changes will allow us to better focus our resources on opportunities for growth and success.

<PER> and Steve, will hold a series of floor meetings over the next few days to discuss these changes in more detail.  We encourage each of you to participate in these meetings and to voice your questions or concerns.  

These are challenging times, and we will continue to evaluate and adapt our organization",0.6803604364395142,0.010447800159454346,41.87289476394653,57.45765566825867,49.926599860191345,64.26160931587219,42.27650165557861,0.1584930121898651,0.1114700585603714,0.1278977394104004,0.0978667214512825,0.1628676950931549
"subject: Directive: New security protocols implemented for all remote employees.
urls: True
attachments: True
sentiment: authoritative, strict
->
body:","1. New security protocols implemented for all remote employees.
2. You must have your ID badge with you at all times when working remotely.
3. You must have your ID number available to give to any law enforcement
officer, if asked.
4. If you are asked for your ID by any law enforcement officer, you must
provide it, with or without your badge.
5. If you are stopped by law enforcement, you must follow their instructions
for identification, and not argue.
6. If you are stopped and asked for your ID, and you do not have your badge
with you, you must call your Director or their designee at <PHONE> for
further instructions, and follow their instructions.
7. These procedures are subject to change by the Director at any time. You
will be notified of such changes by email, or by a posting on the Corporate
Security intranet site: <URL>

<ATTACHMENT>

<ATTACHMENT>",True,0.9638280272,Authoritative,Gemini,"Directive:  New security protocols implemented for all remote employees.

We are taking extra precautions to ensure that our remote employees' home Internet connections are secure.  We have engaged the services of a 3rd party to test the level of security of your home Internet connection.  This test will determine your level of security risk and will enable us to identify any potential threats to <ORG>'s network security.  

You will soon receive an email from <ORG> (possibly in your junk mail folder) requesting you to click on a link and complete a short test.  Please take this test as soon as possible.  If you have problems with the link, please copy the address and paste it into your browser.  If you continue to have problems, please contact the Resolution Center at <PHONE>. 

<URL>","New security protocols implemented for all remote employees. 
Due to recent concerns about network security, all remote access to the  <ORG> network will be blocked, effective immediately. Remote access to  <ORG> will only be available using the eConnect solution, accessible  through the <ORG> intranet (<<URL> Remote solution eConnect requires the use of Internet Explorer version 5.0 or  higher and must be configured to use ActiveX controls. If you do not use eConnect  to access the <ORG> network, you will receive a warning message indicating that  you are unable to connect to the network. This warning message will also  include a phone number to call for assistance.

<ATTACHMENT>",0.9657763838768005,0.9520589113235474,39.44322466850281,53.47931385040283,47.85948693752289,34.189826250076294,37.33596205711365,0.1586214303970337,0.12450018525123596,0.13544240593910217,0.17241036891937256,0.1599045991897583
"subject: Important Notice: Binding changes to our Terms of Service and Privacy Policy.
urls: True
attachments: False
sentiment: authoritative, legal
->
body:","**********************
This email is not sent unsolicited. This is a
message for registered users of <ORG>.
**********************

Dear <ORG>.user,

We have updated our <ORG> Terms of Service and Privacy Policy. The changes will automatically take effect for you when you click the link below.

Please read our new terms of service and privacy policy immediately by clicking the link below. Doing so constitutes your agreement to the new terms and conditions. If you do not agree to the new terms, please close the link and refrain from using our services.

<URL>

Thank you for using <ORG>. products and services.

Sincerely,

<ORG>. Legal",True,0.9991531372,Authoritative,Gemini,"<ORG> -- Terms of Service and Privacy Policy Updates

To: All <ORG> Users

From: <ORG> Legal

Re: Binding changes to our Terms of Service and Privacy Policy.

* Please review the following changes to our Terms of Service and Privacy
Policy. You can find them at the following links:

- <URL>
- <URL>

* By continuing to use <ORG> you are agreeing to these changes.
* If you do not agree, you must delete your account by the end of the day on
<DATE>. Please see our Help Center for instructions on how to do this:
<URL>

-- 
<ORG> Legal
<EMAIL>","<ORG> -- Terms of Service and Privacy Policy Updates

To: <ORG> Users

From: <ORG> Legal

Re: Updates to our Terms of Service and Privacy Policy

Over the past few months, we have been working to update our <ORG> Terms of Service and Privacy Policy. We have carefully considered your feedback and questions, and have made changes to these documents. These changes will become effective on <DATE> at 11:59 p.m. Pacific Time.

The key changes are as follows:

* We have clarified that you grant us a worldwide, royalty-free, non-exclusive, irrevocable license to host, store, display, reproduce, modify, adapt, translate, create derivative works of, publish, broadcast, and distribute content you upload, post, or store on <ORG> for the purpose of providing the Service to you and to <ORG> users, and for promoting the Service.
* We have updated the arbitration and class action waiver provisions in our Terms of Service. These provisions apply only if you reside in the <LOC>, and are intended to protect both you and <ORG> from the costs and burdens of federal or state court proceedings, and to help ensure that disputes are resolved impartially.
* We have added a provision",0.9985923171043396,0.9951522350311279,69.11735534667969,65.19564390182495,67.08008050918579,85.819411277771,75.19795894622803,0.07967875897884369,0.09274409711360931,0.08393380045890808,0.03797493875026703,0.06357873976230621
"subject: Legal Department: Strict compliance requirements for the upcoming financial audit.
urls: False
attachments: True
sentiment: authoritative, demanding
->
body:","2001 Financial Audit
To All <ORG> Employees:
The <ORG> Audit Committee of the Board of Directors has engaged PricewaterhouseCoopers to perform an audit of the Company's financial statements for the year ended <DATE>.  The audit will be conducted in accordance with generally accepted auditing standards and will include a physical inspection of certain records and documents, some of which may be maintained electronically.  The scope of the audit will be determined by PricewaterhouseCoopers, but could include, among other things, an examination of transactions and accounts maintained by you or your department.  You should be prepared to provide assistance and/or access to your records as requested by PricewaterhouseCoopers.  In addition, you should be aware that the Company's Code of Ethics requires you to promptly report any suspected fraudulent or unlawful activities to the office of the Chief Executive Officer.  If you have any questions concerning the audit, please contact <PER> at <PHONE>.  If you have any questions concerning the Company's ethics policy, please contact <PER> at <PHONE>.
<ATTACHMENT> 
<PER> E. Haedicke
Vice President and General Counsel
<ORG> Corp.
<LOC>, Suite 3803A
<",True,0.8138169646000001,Authoritative,Gemini,"Please see the attached memo from <PER> regarding the upcoming financial
audit.  <PER> has asked that we respond to him no later than COB Monday,
<DATE>.  Thank you for your cooperation.

Donna M. Cagle
Executive Assistant to <PER>
Tel:  <PHONE>
Fax:  <PHONE>
<EMAIL>
<ORG> Corp.
<LOC>, EB 3885
<LOC>, <LOC> 77002

<ATTACHMENT>","Please see attached memo regarding the upcoming financial audit.  This
mailing is being sent to all <ORG> Legal Department employees and to all
<ORG> employees who are responsible for financial matters.

<ATTACHMENT>",0.973233699798584,0.6211175918579102,44.95536684989929,51.538145542144775,65.61441421508789,51.43338441848755,53.23519706726074,0.14784160256385803,0.13041825592517853,0.0943363681435585,0.12618115544319153,0.12427628040313721
"subject: Management Update: Official guidelines for the quarterly performance review.
urls: True
attachments: True
sentiment: authoritative, instructive
->
body:","1. The purpose of this meeting is to provide a forum for the executive
management team to exchange ideas and discuss issues that will have an
impact on the company's performance. The meeting will also provide an
opportunity to identify and discuss solutions to problems and to review
the overall strategic direction of the company.

2. The meeting is not intended to be a meeting to resolve specific
operational or personnel issues. If such issues need to be discussed,
individual meetings should be scheduled for that purpose.  The agenda
should be limited to those items that are of a broad strategic or policy
nature.

3. The agenda will be set by the office of the chairman. However, the
agenda should be circulated at least one week in advance of the meeting to
allow participants to prepare.  The agenda will be discussed with each
participant prior to the meeting.  The agenda should be concise and focused
on key issues.

4. Participants are expected to come prepared to discuss each item on the
agenda.  Participants are expected to have read all supporting documentation
prior to the meeting.  Management should be prepared to discuss and
recommend a course of action for each agenda item.

5. The chairman will set the tone for the meeting and will ensure that",False,0.0008237958,Authoritative,Gemini,"Attached you will find the official guidelines for the quarterly performance review.

<ATTACHMENT> 

If you have any questions, please contact me directly at <PHONE>.

Saludos.

Armando Lanz Oliver
Director de Recursos Humanos","Management Update
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

This message is brought to you by the PEP system.  For questions regarding this
email or the PEP system please contact the PEP Help Desk at <PHONE> or <EMAIL>.

Click on the link below to access this document:

<URL>

(For secure printing, select ""print this document"" from the File menu at the top
left of the screen.)",0.015294373035430908,0.9821169972419739,26.469948887825012,63.133108615875244,21.61688804626465,31.754755973815918,27.381709218025208,0.19574695825576782,0.10037343949079514,0.19783121347427368,0.17747420072555542,0.1658554971218109
"subject: Official Communication: Complete restructuring of the IT and Engineering departments.
urls: False
attachments: False
sentiment: authoritative, informative
->
body:","1) Complete restructuring of the IT and Engineering departments.

The two departments will be merged under one leader, Kevin Richey, who will report directly to me.  The Engineering department will be renamed the ""Operations Engineering department"" to better reflect the scope of the group.  All IT personnel will receive a 10% pay increase.

2) IT and Engineering will be given an increased budget of $6.5 million.  The increase will be used to purchase software and hardware that will be used to develop an online trading system for EOL, EOL Gas, and EOL Power.

3) The new Operations Engineering department will be divided into the following subgroups: 

a) Network Operations, led by Danny McCarty
b) Data Management, led by Dave Steiner
c) Infrastructure Management, led by Kevin Richey
d) Application Management, led by <PER> Gomez
e) Development, led by Joe Wilkerson
f) EOL Trading Systems, led by Michael Wong
g) EOL Gas Trading Systems, led by <PER> Mullen
h) EOL Power Trading Systems, led by <PER> Young

4) The EOL Trading Systems group will be divided into two subgroups: one for developing",False,0.1085172892,Authoritative,Gemini,"The time has come to completely restructure the IT and Engineering departments.  The purpose of this action is to provide <ORG> with state of the art information technology and engineering services that are strategically aligned to support our core businesses.  The resulting efficient and effective use of resources will allow <ORG> to remain competitive in the market place.  New reporting relationships are attached below.

The following departments are now a part of the Engineering organization:  Design, Project Management, Construction Management, Start Up, and Operations.  The IT organization will now report directly to the Office of the Chairman for <ORG>.  

The leaders of the newly formed departments will be responsible for establishing their departments' vision, strategy, and tactics.  The leaders will also be responsible for establishing key performance indicators and managing their departments in accordance with the <ORG> Corporate Policies.  

The leaders of the newly formed departments will have an opportunity to present their department's vision, strategy, and tactics to the <ORG> Leadership Team on a quarterly basis.  

New reporting relationships are as follows: 

<PER> - Senior Vice President - IT
<PER> - Senior Vice President - Design
<PER> - Vice President - Project Management
<PER> - Vice President - Construction Management
<PER","Please be informed that the <ORG> IT and Engineering departments have been completely restructured.  The new departments are as follows:

Department		New Department Name	
Engineering		Infrastructure Engineering	
Engineering		Development Engineering	
Engineering		Construction Engineering	
Engineering		Test Engineering	
IT			IT Infrastructure	
IT			Development and Applications	
IT			Help Desk and Support	
IT			Project and Asset Management	

The reason for this restructuring is to better position <ORG>'s IT and Engineering departments for future growth.  The new departments are more closely aligned with <ORG>'s core businesses and will allow <ORG> to more closely manage our resources.  It is also hoped that this restructuring will enable <ORG> to take advantage of new opportunities in the energy marketplace.

The employees in these departments will remain employees of <ORG>.  There will be no layoffs or reductions in force.  Each employee has been retained to continue making significant contributions to <ORG>.  The employees in the new departments will report to the Vice Presidents listed below.  Please join me in congratulating the new department heads and wishing them the best in their new roles.

Infrastructure Engineering		Jerry Martin		
Development Engineering		Jay Blaine		
Construction Engineering		Brandon Gaisser",0.018406033515930176,0.0864189863204956,47.99104928970337,58.953654766082764,59.911203384399414,60.868120193481445,68.97414922714233,0.13644476234912872,0.11487653106451035,0.10824421048164368,0.10310463607311249,0.07889452576637268
"subject: Executive Summary: Q2 Financial Results and Board of Directors Decisions.
urls: False
attachments: True
sentiment: authoritative, professional
->
body:","2nd Quarter Financial Results and Board of Directors Decisions.

Greetings,

Attached for your review is the Executive Summary of the <ORG>. Board of
Directors meeting held on <DATE> in <LOC>.

Please do not hesitate to contact me if you have any questions regarding the
Board meeting.

Sincerely,

Sonia L. Lugo
Executive Assistant
<ORG>.
Tel: <PHONE>
Fax: <PHONE>
<EMAIL>
<ATTACHMENT>",True,0.9784418941,Authoritative,Gemini,"Please find attached the Executive Summary of the Q2 Financial Results and
Board of Directors Decisions.

<ATTACHMENT>","Please find attached the Executive Summary for the Board of Directors
meeting of <DATE> regarding second quarter financial results and
related decisions.

Donna M. Cagle
Executive Assistant
Tel: <PHONE>
Fax: <PHONE>
<EMAIL>


<ATTACHMENT>",0.051545679569244385,0.10040104389190674,66.95522665977478,82.85874128341675,66.83645248413086,73.2235312461853,80.24461269378662,0.08938299864530563,0.046961501240730286,0.09169745445251465,0.06715604662895203,0.05267973989248276
"subject: Mandatory Training: Annual corporate code of conduct certification.
urls: True
attachments: False
sentiment: authoritative, obligatory
->
body:","2016 Annual Certification - Corporate Policy & Code of Ethics

As a condition of employment, all employees of <ORG> are required to read, understand, and certify compliance with the Company's Corporate Policy and Code of Ethics.  The policy and code are available for your review on the intranet website at <URL>

Additionally, all employees must complete the certification process each year, by signing the certification document.  Your signature on the document is required each year to attest that you have read, understood, and agree to comply with the policy and code.  The 2016 certification document will be available during the last week of December.  Your supervisor will provide you with the 2016 document, or you may access the document directly at <URL>

Please take the time to read the policy and code and complete the certification process.  It is important to us and to you.",True,0.9736203551,Authoritative,Gemini,"It is now time to complete your annual certification that you have read and will comply with <ORG>'s Code of Ethics.  As a reminder, the Code is available for your review on the intranet at <URL>  Please click on the link above to complete the certification.  You may logon to the system using your GIS number (i.e. P00503478) and password.  If you have any questions, please contact the HRGIM Help Desk at <PHONE> option 4 or email to <EMAIL> 

Thank you for your cooperation. 

<ORG> Global Ethics","Please make sure that you complete the annual certification in the eLearning system.  If you have any questions please contact me at <PHONE>.

<PER>
<ORG>

To launch the eLearning system, go to the following address:
<URL>

Your User ID and Password are your GIS ID and Password.

If you have never used the eLearning system, you will need to complete the training module ""Introduction to Training"" before you can access the annual certification.  Once you complete the Introduction module, you will have the option to take the annual certification.",0.9954128861427307,0.0383683443069458,60.184407234191895,52.70664691925049,29.599186778068542,66.92181825637817,41.44141376018524,0.10714823007583618,0.12327558547258377,0.1699373722076416,0.08615613728761673,0.14655715227127075
"subject: Official Statement: Final resolution report on the recent global service outage.
urls: True
attachments: True
sentiment: authoritative, resolute
->
body:","11:00 AM <DATE>
The following message was sent to the <ORG> community on <DATE> by
<PER>, President, <ORG> University:

To: Members of the <ORG> Community:

On <DATE>, a global service outage affected the
<ORG> community. The outage was caused by an error in an update to an
internal service used by several <ORG> systems. This error made the
systems temporarily unavailable to users.

This outage was caused by a mistake made by one of our internal development
teams. We apologize for the disruption this caused, and we have taken steps
to prevent this from happening again.

We understand that this outage caused significant inconvenience to many
members of our community. We have learned from this experience and are
committed to improving our systems and processes to prevent similar issues
from occurring in the future.

Thank you for your patience and understanding as we work to improve our
services and provide a better experience for everyone in the <ORG>
community.

Sincerely,

<PER>
President
<ORG> University

[<URL>
<<URL>",True,0.9843314886000001,Authoritative,Gemini,"<ATTACHMENT>  
<ORG> Global Services recently experienced a service outage that impacted a number of systems and caused some users to be unable to access our systems. We recognize that this outage caused significant inconvenience for our customers and we sincerely apologize for the disruption in service. We are committed to learning from this experience and to identifying and implementing appropriate improvements to prevent future occurrences.

We have conducted a thorough investigation into the causes of the outage and have developed a final resolution report that outlines the root causes, lessons learned, and actions we are taking to prevent this from happening again. This report is attached below. 

We appreciate your patience and understanding during this difficult time. We are committed to continuing to provide you with the high quality service you expect and deserve.

Thank you for your continued business with <ORG> Global Services.

Sincerely,

<PER> C. Haedicke
Chief Information Officer
<ORG> Global Services


<ATTACHMENT>","The attached document contains the official statement on the recent global service outage.  The document has been published to the <ORG> web site at <<URL> <<URL>

<ATTACHMENT>

This document is the official version.  It will not be reproduced on 11x17 inch paper.  The document number is:  <ORG>-001-GEN-0001

<ATTACHMENT>",0.9414879679679871,0.9376891255378723,57.07469582557678,72.6949691772461,75.8979082107544,78.90406847000122,58.40567350387573,0.1041131317615509,0.0678572803735733,0.06250923871994019,0.05594957619905472,0.10924454033374786
"subject: Official Notice: Policy updates effective immediately
urls: True
attachments: False
sentiment: authoritative
->
body:","2O16 is already shaping up to be a BIG year. We have to make sure we have the resources we need to win, but our campaign finance system is broken. So we're doing something about it. And we need you with us.

Click here to chip in $5 or more and help us fight back against <ORG> attacks >>

<URL>

We've always been proud to have one of the most engaged grassroots supporters in politics. And we're counting on you to step up again.

We're getting ready for the year ahead, but we need to get our finances in order first. We need to raise $50,OOO by midnight tomorrow. If we can hit that goal, we'll have a strong start to the year.

If you've saved your payment information with ActBlue Express, your donation will go through immediately:

Donate $5 immediately >>>

Donate $25 immediately >>>

Donate $50 immediately >>>

Donate $100 immediately >>>

Or, donate another amount immediately >>>

Thanks for being a part of this,

<ORG>

P.S. <PER>, we've got a lot to do in 2016, and we can't do it without you. Chip in $5 or more right now to help us hit our goal by midnight",True,0.9951564074,Authoritative,Copilot,"<ORG> | If you haven't heard, we've made some important changes to our commenting policy. We've been doing this for a while now, but we wanted to make sure you were aware of the updates. 

We welcome a wide variety of viewpoints and perspectives on <ORG>. But we ask that all comments be civil, constructive and respectful. Please be sure to review our updated commenting policy: <URL>

If you have any questions, please feel free to contact us directly at <EMAIL>. 

Thanks for your understanding.

The <ORG> team


-----------
Support <ORG> with a tax-deductible donation by clicking here: <URL>

To ensure you receive our messages please add the following address to your email address book: <EMAIL>

If you are having trouble with this, read our guide: <URL>

Thank you!

_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/

Click to UNSUBSCRIBE -> <URL>
Go directly to our home page: <URL>
Click to SUBSCRIBE -> <URL>
Our Privacy Policy -> <URL>","<ORG> | Official Notice: Policy updates effective immediately

Dear <ORG>.org Supporter,

Over the past year, we've been working to update our policies. We're pleased to announce that we've reached an important milestone in that process: A number of our policies are now in effect.

As you may know, we've always believed in the power of the Internet to promote human rights, democracy and justice. But as the world has changed, so have we. Our new policies are designed to help us stay true to our values while responding to the changing global landscape.

The new policies are focused on three key areas: our relationship with supporters, our use of technology, and our ability to advocate effectively. To read more about our new policies, visit <URL>.

Sincerely,

<PER> Macaré, Executive Director

-----------
Support <ORG> with a tax-deductible donation by clicking here: <URL>

To ensure you receive our messages please add the following address to your email address book: <EMAIL>

If you are having trouble with this, read our guide: <URL>

Thank you!

_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_/_",0.9543384313583374,0.9135609269142151,12.512090802192688,24.07178282737732,45.22382616996765,40.6037837266922,43.67523789405823,0.22731313109397888,0.19959616661071777,0.13770069181919098,0.15630587935447693,0.14198505878448486
"subject: Mandatory Compliance: Please review the new guidelines
urls: False
attachments: True
sentiment: authoritative
->
body:","2001 MANDATORY COMPLIANCE: NEW GUIDELINES FOR EMPLOYEE EXPENSES

Please review the attached guidelines governing employee expenses. These guidelines are the standard for all <ORG> employees. The guidelines are very clear and designed to eliminate any confusion on what is and what is not an allowable expense.

If you have any questions, please contact your Human Resources representative.

Thank you.

<ATTACHMENT>

<ATTACHMENT>",False,0.0435069203,Authoritative,Copilot,"Please review the attached guidelines for <ORG>'s mandatory compliance.  These guidelines have been updated to reflect current business practices.  It is important that you become familiar with and adhere to these guidelines.  If you have any questions, please contact me at <PHONE> or via email at <EMAIL>.

<ATTACHMENT>","Attached are the new Mandatory Compliance Guidelines.  Please review them and forward to your supervisors and co-workers.  The guidelines are attached in <ORG> format as well as in Excel.  If you have any questions or comments please call me at <PHONE> or email at <EMAIL>.


<ATTACHMENT> 
<ATTACHMENT>",0.6780110597610474,0.0020416975021362305,42.96316206455231,61.07637882232666,58.32556486129761,67.6348328590393,60.9214186668396,0.14459331333637238,0.10490655153989792,0.1114208772778511,0.08576635271310806,0.09776560962200165
"subject: Administrative Directive: Required actions for all members
urls: False
attachments: False
sentiment: authoritative
->
body:","1.     In light of the recent <ORG> events and the heightened concern about the security of our nation, the <ORG> has been working to ensure the security of our employees and facilities.  This effort requires that we give the highest priority to protecting our employees and our businesses, while respecting the civil liberties and privacy rights of our employees and all individuals.  

2.     Following the attacks on the <LOC>, the <ORG> has implemented a number of security measures to protect its employees and facilities.  These measures include, among other things, the following procedures:

i.    All <ORG> employees are required to present identification badge(s) and/or photo driver's license(s) every time they enter an <ORG> building.  Effective immediately, <ORG> Security will be inspecting all photo driver's licenses presented by <ORG> employees.  If an employee's photo driver's license appears to have been altered, the employee will be denied entrance to the building and his/her badge privileges will be suspended.  The <ORG> will notify the appropriate authorities of any suspected fraudulent activity.

ii.   Effective immediately, all <ORG> employees will be subject to search as part of the <ORG>'s security measures.  Such searches will be for",False,0.4203987718,Authoritative,Copilot,"As you know, <ORG> has entered into a memorandum of understanding (""MOU"") with <ORG> to allow <ORG> to conduct an auction of the major physical natural gas trading positions that are currently being conducted over EnronOnline.  The MOU provides that <ORG> will have the right to match any bid made by an outside party for the trading positions.

In order to preserve value for <ORG>'s trading positions and to ensure a successful auction, <ORG> has developed the following administrative directives, which are effective immediately and until further notice.

?	All administrative personnel supporting the natural gas trading organization shall preserve all documents (in any media) that relate to the trading activity.

?	All natural gas trading activity shall be conducted through EnronOnline.  No other systems, whether internal or external, shall be utilized for such purpose.

?	No trades shall be executed on EnronOnline by any person other than an active trader in the natural gas trading organization, as set forth in the <DATE> press release.

?	Each trader's access to EnronOnline shall be controlled by the natural gas trading organization, and shall be periodically reviewed and adjusted as appropriate.

?	No personal trades shall be permitted on EnronOnline by any person in","This is a message from the <ORG> Office of the Chairman and CEO about <ORG>'s response to the tragic events of <DATE>.

Dear Employee:

In light of the tragic events of <DATE>, we have carefully considered the responsibilities we have to our employees, including those in <LOC>, those who have been deployed to <LOC> as part of the relief effort, and those who are currently on business travel in other locations.  We have also weighed the ongoing concerns of our employees and their family members regarding <ORG>'s business continuity and the safety of employees in light of the continued threat of terrorism.

After considering these factors, we have decided that it is appropriate for <ORG> to return to normal business activity.  We know that returning to normal will be a challenge in some respects, because some of our employees have been deeply impacted by this tragedy and may require additional support.  We will be providing resources to help employees cope with the aftermath of this tragedy.  And, as previously announced, we will be waiving all reinstatement requirements for terminated employees who wish to return to <ORG>.  We will be providing more information about these initiatives later today.

With respect to business continuity, we recognize that many <ORG> employees have experienced business continuity issues",0.9891321063041687,0.9831810593605042,21.581891179084778,25.569379329681396,28.077763319015503,20.71085423231125,38.74833583831787,0.20138311386108398,0.20045167207717896,0.18004879355430603,0.20517504215240479,0.15363648533821106
"subject: Formal Reminder: Your participation is required
urls: False
attachments: False
sentiment: authoritative
->
body:","2001 MID YEAR REVIEW

PER, 

Your participation in the mid year review process is required.  Your feedback is critical to the process.  Please complete a consolidated review for each direct report by the close of business Friday, <DATE>.  This information will be used by your supervisor to complete your mid year review.  If you have any questions, please feel free to contact me directly at <PHONE>.  Thank you in advance for your participation in this important process. 

Lori Pinder
HR Manager
<PHONE>",False,0.13003283740000002,Authoritative,Copilot,"To:	All <ORG> Employees Worldwide 

From:	<PER}, <ORG> Chairman and CEO, and <PER>, <ORG> Executive Vice President 

Subject:	Formal Reminder: Your participation is required 

Please return your completed employee information form to <EMAIL> as soon as possible. Your personal information will remain confidential. If you have already submitted your form, thank you for your cooperation. Your response is important to ensure that we are able to provide you with the appropriate resources and information in a timely manner. 

Thank you for your cooperation. 

<PER> and <PER>","Your participation is required on the following date(s):

<DATE> at 10:00 AM

Location: EB 32C2

Please let me know if you are unable to attend this meeting.

Thank you,

<PER>
<ORG>-Office of the Chair
Assistant to <PER>
<PHONE> office 
<PHONE> fax
<PHONE> mobile",0.8655597567558289,0.28755325078964233,26.881378889083862,25.165796279907227,21.7655211687088,42.161428928375244,36.404138803482056,0.18630316853523254,0.19746923446655273,0.21603669226169586,0.15178002417087555,0.16244184970855713
